GE,ME,MI
ENSG00000198795,cg26387796,
ENSG00000198796,cg27126743,
ENSG00000198798,cg12276768,
ENSG00000198805,cg06377278,
ENSG00000198807,cg26572608,
ENSG00000198816,cg10114725,
ENSG00000198821,cg23215729,
ENSG00000198822,cg10210510,
ENSG00000198826,cg16540590,
ENSG00000198829,cg05231542,
ENSG00000198835,cg14288673,
ENSG00000198838,cg00820919,
ENSG00000198841,cg24452821,
ENSG00000198844,cg12626589,
ENSG00000198846,cg25683185,
ENSG00000198848,cg07438299,
ENSG00000198851,cg21670987,
ENSG00000198854,cg07005055,
ENSG00000198855,cg13951697,
ENSG00000198863,cg07849384,
ENSG00000198865,cg10539507,
ENSG00000198873,cg16985288,
ENSG00000198879,cg14368080,
ENSG00000198881,cg04760448,
ENSG00000198883,cg15812469,
ENSG00000198885,cg03613077,
ENSG00000198889,cg13325154,
ENSG00000198892,cg11335133,
ENSG00000198901,cg10521480,
ENSG00000198910,cg16691251,
ENSG00000198914,cg00695416,
ENSG00000198915,cg15425427,
ENSG00000198919,cg19511844,
ENSG00000198929,cg01193769,
ENSG00000198930,cg14723977,
ENSG00000198932,cg23021638,
ENSG00000198933,cg12510999,
ENSG00000198934,cg08955358,
ENSG00000198939,cg22277567,
ENSG00000198947,cg23402821,
ENSG00000198948,cg23512558,
ENSG00000198952,cg20665774,
ENSG00000198961,cg03916630,
ENSG00000198963,cg23837867,
ENSG00000198965,cg24749672,
ENSG00000199293,cg09530156,
ENSG00000199477,cg01893629,
ENSG00000200394,cg26147678,
ENSG00000200816,cg11573518,
ENSG00000200959,cg12787836,
ENSG00000201512,cg27123665,
ENSG00000201542,cg11382082,
ENSG00000201772,cg13636404,
ENSG00000201898,cg12020794,
ENSG00000203485,cg07069342,
ENSG00000203581,cg18743464,
ENSG00000203661,cg02383154,
ENSG00000203663,cg03248158,
ENSG00000203666,cg02153855,
ENSG00000203668,cg07483709,
ENSG00000203697,cg20434586,
ENSG00000203710,cg14950169,
ENSG00000203722,cg16199277,
ENSG00000203727,cg03556653,
ENSG00000203730,cg08994923,
ENSG00000203734,cg00827893,
ENSG00000203737,cg10416963,
ENSG00000203740,cg13615367,
ENSG00000203757,cg19996355,
ENSG00000203760,cg00017461,
ENSG00000203780,cg25724441,
ENSG00000203785,cg06323023,
ENSG00000203786,cg19930116,
ENSG00000203797,cg26745222,
ENSG00000203837,cg08303612,
ENSG00000203857,cg19998675,
ENSG00000203859,cg01713348,
ENSG00000203867,cg18420599,
ENSG00000203875,cg10542883,
ENSG00000203877,cg00196372,
ENSG00000203880,cg19634247,
ENSG00000203883,cg19915064,
ENSG00000203896,cg16794506,
ENSG00000203907,cg08493959,
ENSG00000203909,cg02088626,
ENSG00000203910,cg10942078,
ENSG00000203914,cg15987088,
ENSG00000203926,cg12698662,
ENSG00000203933,cg11586189,
ENSG00000203942,cg02540827,
ENSG00000203943,cg09130035,
ENSG00000203952,cg03363248,
ENSG00000203963,cg03259494,
ENSG00000203972,cg16024274,
ENSG00000203985,cg03983476,
ENSG00000203989,cg16198468,
ENSG00000203995,cg04122815,
ENSG00000204001,cg05052463,
ENSG00000204006,cg06022664,
ENSG00000204007,cg16779839,
ENSG00000204010,cg24768113,
ENSG00000204020,cg17535595,
ENSG00000204021,cg08545287,
ENSG00000204022,cg06008912,
ENSG00000204033,cg09623845,
ENSG00000204065,cg08734931,
ENSG00000204071,cg01950495,
ENSG00000204086,cg14971597,
ENSG00000204091,cg16009734,
ENSG00000204099,cg04144321,
ENSG00000204104,cg11891579,
ENSG00000204116,cg13958614,
ENSG00000204128,cg21994818,
ENSG00000204130,cg25587662,
ENSG00000204131,cg21852992,
ENSG00000204136,cg13694576,
ENSG00000204147,cg13519595,
ENSG00000204160,cg14427437,
ENSG00000204165,cg26532253,
ENSG00000204175,cg22540552,
ENSG00000204176,cg16892443,
ENSG00000204186,cg19300414,
ENSG00000204188,cg21608605,
ENSG00000204195,cg15173134,
ENSG00000204219,cg08650961,
ENSG00000204220,cg15573040,
ENSG00000204228,cg21070272,
ENSG00000204248,cg15469350,
ENSG00000204252,cg02671171,
ENSG00000204262,cg21077559,
ENSG00000204264,cg21562656,
ENSG00000204267,cg01556075,
ENSG00000204290,cg23299618,
ENSG00000204301,cg24089600,
ENSG00000204305,cg16639691,
ENSG00000204314,cg06638787,
ENSG00000204315,cg25694915,
ENSG00000204335,cg14276379,
ENSG00000204347,cg11612799,
ENSG00000204352,cg11694752,
ENSG00000204363,cg05022306,
ENSG00000204381,cg10706230,
ENSG00000204385,cg08412885,
ENSG00000204390,cg11885396,
ENSG00000204392,cg07905696,
ENSG00000204397,cg16377881,
ENSG00000204403,cg10911160,
ENSG00000204414,cg20315150,
ENSG00000204421,cg27544673,
ENSG00000204428,cg16226627,
ENSG00000204442,cg00677574,
ENSG00000204444,cg00778995,
ENSG00000204450,cg25149069,
ENSG00000204475,cg15184602,
ENSG00000204478,cg09154978,
ENSG00000204481,cg13066983,
ENSG00000204482,cg05899726,
ENSG00000204498,cg16675381,
ENSG00000204505,cg09416313,
ENSG00000204511,cg04074004,
ENSG00000204514,cg08713365,
ENSG00000204518,cg22165175,
ENSG00000204528,cg18564167,
ENSG00000204531,cg07663789,
ENSG00000204536,cg22864337,
ENSG00000204538,cg18630040,
ENSG00000204539,cg18635723,
ENSG00000204540,cg10095242,
ENSG00000204542,cg21302951,
ENSG00000204544,cg15739717,
ENSG00000204571,cg14908513,
ENSG00000204572,cg04294888,
ENSG00000204574,cg16027267,
ENSG00000204577,cg02621287,
ENSG00000204592,cg25232043,
ENSG00000204595,cg18582180,
ENSG00000204604,cg08186362,
ENSG00000204610,cg15161171,
ENSG00000204612,cg21706229,
ENSG00000204613,cg15313956,
ENSG00000204616,cg01438868,
ENSG00000204618,cg01312482,
ENSG00000204622,cg17482963,
ENSG00000204625,cg03383382,
ENSG00000204632,cg01360618,
ENSG00000204634,cg12232388,
ENSG00000204642,cg11229273,
ENSG00000204644,cg23260547,
ENSG00000204653,cg09565806,
ENSG00000204655,cg07995179,
ENSG00000204657,cg07813142,
ENSG00000204681,cg13639936,
ENSG00000204687,cg22082706,
ENSG00000204688,cg21997510,
ENSG00000204701,cg08236767,
ENSG00000204710,cg11149930,
ENSG00000204711,cg16991765,
ENSG00000204764,cg21443143,
ENSG00000204779,cg04585694,
ENSG00000204789,cg00901264,
ENSG00000204852,cg17980404,
ENSG00000204859,cg23718026,
ENSG00000204866,cg08970655,
ENSG00000204869,cg11026555,
ENSG00000204872,cg09212118,
ENSG00000204880,cg10325478,
ENSG00000204882,cg22814737,
ENSG00000204889,cg20399616,
ENSG00000204897,cg08142344,
ENSG00000204936,cg16924616,
ENSG00000204941,cg25439973,
ENSG00000204947,cg08250921,
ENSG00000204952,cg18651515,
ENSG00000204961,cg06967828,
ENSG00000204962,cg08252387,
ENSG00000204963,cg15165154,
ENSG00000204965,cg14859047,
ENSG00000204967,cg13239301,
ENSG00000204969,cg25127852,
ENSG00000204970,cg19717586,
ENSG00000204983,cg26750487,
ENSG00000205022,cg19935171,
ENSG00000205038,cg13476901,
ENSG00000205076,cg07503658,
ENSG00000205078,cg05506209,
ENSG00000205084,cg18192987,
ENSG00000205085,cg11384014,
ENSG00000205089,cg00598204,
ENSG00000205097,cg16246509,
ENSG00000205111,cg02800810,
ENSG00000205116,cg08102256,
ENSG00000205126,cg21197336,
ENSG00000205143,cg03704006,
ENSG00000205174,cg18801567,
ENSG00000205186,cg09853702,
ENSG00000205189,cg03338754,
ENSG00000205208,cg12045337,
ENSG00000205212,cg15799461,
ENSG00000205221,cg00480331,
ENSG00000205250,cg09996597,
ENSG00000205268,cg19253379,
ENSG00000205277,cg24433043,
ENSG00000205279,cg22933058,
ENSG00000205309,cg20430847,
ENSG00000205356,cg15607538,
ENSG00000205358,cg13940693,
ENSG00000205359,cg12652174,
ENSG00000205361,cg08917174,
ENSG00000205362,cg19860245,
ENSG00000205364,cg07697895,
ENSG00000205403,cg10659382,
ENSG00000205409,cg19343611,
ENSG00000205420,cg03184776,
ENSG00000205426,cg20028058,
ENSG00000205445,cg06936564,
ENSG00000205449,cg02033258,
ENSG00000205464,cg01240444,
ENSG00000205502,cg25318809,
ENSG00000205517,cg18046464,
ENSG00000205560,cg25576086,
ENSG00000205639,cg05298922,
ENSG00000205642,cg08478250,
ENSG00000205649,cg26591696,
ENSG00000205659,cg21556309,
ENSG00000205667,cg04914930,
ENSG00000205669,cg00471645,
ENSG00000205678,cg21027820,
ENSG00000205683,cg07127888,
ENSG00000205710,cg21229055,
ENSG00000205730,cg21661379,
ENSG00000205755,cg07346310,
ENSG00000205763,cg15677916,
ENSG00000205771,cg00421624,
ENSG00000205777,cg04941721,
ENSG00000205784,cg02074591,
ENSG00000205791,cg12106403,
ENSG00000205795,cg04962865,
ENSG00000205809,cg10834205,
ENSG00000205810,cg15951557,
ENSG00000205838,cg10498434,
ENSG00000205846,cg08554554,
ENSG00000205847,cg27405706,
ENSG00000205853,cg20244474,
ENSG00000205856,cg25258843,
ENSG00000205861,cg20142377,
ENSG00000205863,cg08888918,
ENSG00000205864,cg20491838,
ENSG00000205867,cg26299767,
ENSG00000205869,cg15097762,
ENSG00000205922,cg14778967,
ENSG00000205923,cg01532168,
ENSG00000205927,cg06958636,
ENSG00000205929,cg05168033,
ENSG00000205940,cg19306380,
ENSG00000205946,cg02069715,
ENSG00000205978,cg01793179,
ENSG00000206013,cg02900017,
ENSG00000206052,cg25384000,
ENSG00000206069,cg26021007,
ENSG00000206072,cg17333973,
ENSG00000206073,cg14752838,
ENSG00000206075,cg25152942,
ENSG00000206102,cg09742465,
ENSG00000206105,cg27111970,
ENSG00000206150,cg11348338,
ENSG00000206172,cg19300568,
ENSG00000206260,cg08074907,
ENSG00000206337,cg11142981,
ENSG00000206341,cg19881895,
ENSG00000206344,cg12427162,
ENSG00000206384,cg02639540,
ENSG00000206418,cg00336946,
ENSG00000206432,cg24207068,
ENSG00000206503,cg03313945,
ENSG00000206531,cg18477163,
ENSG00000206535,cg15094133,
ENSG00000206536,cg10125703,
ENSG00000206557,cg04112211,
ENSG00000206559,cg15373928,
ENSG00000206561,cg14938431,
ENSG00000206579,cg16317273,
ENSG00000206597,cg27461468,
ENSG00000206634,cg18693395,
ENSG00000206838,cg24715245,
ENSG00000207008,cg07537530,
ENSG00000207088,cg12543949,
ENSG00000207112,cg00043819,
ENSG00000207304,cg08818716,
ENSG00000207445,cg11832395,
ENSG00000208772,cg06946371,
ENSG00000209582,cg08693490,
ENSG00000210825,cg25836567,
ENSG00000211445,cg00296018,
ENSG00000211448,cg04974290,
ENSG00000211452,cg14045872,
ENSG00000211454,cg06740440,
ENSG00000211455,cg17199367,
ENSG00000211584,cg20482698,
ENSG00000212122,cg10918328,
ENSG00000212123,cg19562969,
ENSG00000212126,cg16825290,
ENSG00000212232,cg17016394,
ENSG00000212402,cg26429655,
ENSG00000212710,cg00295744,
ENSG00000212721,cg03946896,
ENSG00000212722,cg07413251,
ENSG00000212725,cg11473616,
ENSG00000212864,cg02655361,
ENSG00000212899,cg05934698,
ENSG00000212900,cg17456266,
ENSG00000212901,cg22514682,
ENSG00000212935,cg23829024,
ENSG00000212938,cg26636193,
ENSG00000212993,cg18800479,
ENSG00000213005,cg25673784,
ENSG00000213015,cg26328951,
ENSG00000213022,cg19235339,
ENSG00000213023,cg17516106,
ENSG00000213030,cg19307406,
ENSG00000213047,cg17542333,
ENSG00000213057,cg05998639,
ENSG00000213064,cg13448775,
ENSG00000213071,cg24378073,
ENSG00000213139,cg09614479,
ENSG00000213145,cg24638326,
ENSG00000213160,cg19324940,
ENSG00000213171,cg20131194,
ENSG00000213185,cg17907056,
ENSG00000213186,cg20300246,
ENSG00000213190,cg02881570,
ENSG00000213203,cg05751310,
ENSG00000213218,cg08496742,
ENSG00000213221,cg11823511,
ENSG00000213231,cg03655371,
ENSG00000213281,cg11571761,
ENSG00000213316,cg00600844,
ENSG00000213339,cg04068578,
ENSG00000213347,cg02362506,
ENSG00000213366,cg13893707,
ENSG00000213397,cg16688437,
ENSG00000213398,cg04050867,
ENSG00000213401,cg07815521,
ENSG00000213402,cg24877190,
ENSG00000213406,cg02116942,
ENSG00000213413,cg19113375,
ENSG00000213416,cg01175767,
ENSG00000213420,cg16564940,
ENSG00000213424,cg03629499,
ENSG00000213463,cg09116618,
ENSG00000213512,cg25506686,
ENSG00000213551,cg11527772,
ENSG00000213578,cg25979053,
ENSG00000213638,cg14129430,
ENSG00000213639,cg25683325,
ENSG00000213658,cg10155432,
ENSG00000213694,cg13612083,
ENSG00000213722,cg06043114,
ENSG00000213759,cg23972735,
ENSG00000213760,cg14078335,
ENSG00000213762,cg03787088,
ENSG00000213780,cg18886239,
ENSG00000213853,cg07328888,
ENSG00000213886,cg10784519,
ENSG00000213889,cg00035000,
ENSG00000213892,cg05768427,
ENSG00000213901,cg11304234,
ENSG00000213906,cg20624391,
ENSG00000213918,cg02569236,
ENSG00000213920,cg07284994,
ENSG00000213921,cg15674193,
ENSG00000213927,cg11209832,
ENSG00000213931,cg04246763,
ENSG00000213934,cg27361727,
ENSG00000213937,cg01641792,
ENSG00000213965,cg00893242,
ENSG00000213973,cg14376289,
ENSG00000213977,cg22344188,
ENSG00000213983,cg14375531,
ENSG00000213988,cg11256956,
ENSG00000213999,cg04145134,
ENSG00000214021,cg18087672,
ENSG00000214042,cg03314195,
ENSG00000214049,cg13564825,
ENSG00000214050,cg11820517,
ENSG00000214063,cg18618206,
ENSG00000214102,cg15452573,
ENSG00000214107,cg20928234,
ENSG00000214128,cg16353957,
ENSG00000214140,cg03561338,
ENSG00000214160,cg27223047,
ENSG00000214161,cg11570367,
ENSG00000214174,cg13060997,
ENSG00000214212,cg17462200,
ENSG00000214216,cg18601195,
ENSG00000214226,cg09795919,
ENSG00000214262,cg16888565,
ENSG00000214274,cg14380094,
ENSG00000214309,cg01063579,
ENSG00000214336,cg26654286,
ENSG00000214402,cg10310237,
ENSG00000214415,cg08758185,
ENSG00000214435,cg19116912,
ENSG00000214456,cg21215576,
ENSG00000214510,cg04804377,
ENSG00000214513,cg21839984,
ENSG00000214530,cg22522598,
ENSG00000214544,cg00155526,
ENSG00000214548,cg09459581,
ENSG00000214575,cg21520462,
ENSG00000214595,cg12074025,
ENSG00000214617,cg23040064,
ENSG00000214652,cg26545519,
ENSG00000214681,cg21726079,
ENSG00000214686,cg00575005,
ENSG00000214688,cg05876246,
ENSG00000214694,cg12611423,
ENSG00000214700,cg01445827,
ENSG00000214711,cg21526205,
ENSG00000214814,cg00462570,
ENSG00000214827,cg05648183,
ENSG00000214842,cg18088242,
ENSG00000214855,cg06704122,
ENSG00000214860,cg18844382,
ENSG00000214872,cg02578560,
ENSG00000214880,cg21530280,
ENSG00000214946,cg22129364,
ENSG00000214954,cg07624639,
ENSG00000215009,cg10754794,
ENSG00000215018,cg14661383,
ENSG00000215045,cg14306734,
ENSG00000215112,cg05569909,
ENSG00000215113,cg26344818,
ENSG00000215114,cg05330297,
ENSG00000215131,cg10647547,
ENSG00000215148,cg15909933,
ENSG00000215187,cg23520422,
ENSG00000215217,cg12706330,
ENSG00000215252,cg20252837,
ENSG00000215262,cg25789721,
ENSG00000215271,cg25565203,
ENSG00000215274,cg05707458,
ENSG00000215343,cg13607230,
ENSG00000215375,cg14485643,
ENSG00000215397,cg22909085,
ENSG00000215417,cg18868483,
ENSG00000215454,cg23124613,
ENSG00000215455,cg26132511,
ENSG00000215475,cg00199007,
ENSG00000215480,cg24104567,
ENSG00000215547,cg11172693,
ENSG00000215568,cg02204630,
ENSG00000215595,cg17191178,
ENSG00000215612,cg02452985,
ENSG00000215644,cg14044640,
ENSG00000215784,cg26465214,
ENSG00000215788,cg25659902,
ENSG00000215834,cg03475285,
ENSG00000215845,cg24202221,
ENSG00000215853,cg14337339,
ENSG00000215859,cg17457807,
ENSG00000215864,cg12439157,
ENSG00000215883,cg25903779,
ENSG00000215914,cg03889013,
ENSG00000215915,cg01288184,
ENSG00000216490,cg15720535,
ENSG00000216740,cg12173181,
ENSG00000217128,cg21974580,
ENSG00000217236,cg18010085,
ENSG00000217261,cg09002358,
ENSG00000218305,cg00296121,
ENSG00000218358,cg03834567,
ENSG00000218803,cg23247845,
ENSG00000218891,cg23786883,
ENSG00000219294,cg19789466,
ENSG00000219607,cg03872376,
ENSG00000219891,cg07068756,
ENSG00000220201,cg22663545,
ENSG00000220205,cg24324441,
ENSG00000221102,cg11817589,
ENSG00000221676,cg06797617,
ENSG00000221716,cg10580293,
ENSG00000221818,cg14143752,
ENSG00000221829,cg23644624,
ENSG00000221837,cg04720116,
ENSG00000221843,cg07298347,
ENSG00000221845,cg11002404,
ENSG00000221852,cg02819335,
ENSG00000221858,cg13373360,
ENSG00000221864,cg10273135,
ENSG00000221866,cg09620840,
ENSG00000221867,cg13727946,
ENSG00000221869,cg18500436,
ENSG00000221880,cg24564503,
ENSG00000221882,cg06905692,
ENSG00000221887,cg22338300,
ENSG00000221888,cg26801613,
ENSG00000221890,cg06002370,
ENSG00000221926,cg04609801,
ENSG00000221932,cg17063452,
ENSG00000221933,cg23297477,
ENSG00000221937,cg09696115,
ENSG00000221944,cg17020834,
ENSG00000221946,cg09984096,
ENSG00000221947,cg08795515,
ENSG00000221953,cg13182816,
ENSG00000221955,cg03126561,
ENSG00000221957,cg21151432,
ENSG00000221968,cg02186409,
ENSG00000221970,cg03204678,
ENSG00000221986,cg02035698,
ENSG00000221994,cg04017512,
ENSG00000222009,cg06024930,
ENSG00000222014,cg10795666,
ENSG00000222028,cg23291854,
ENSG00000222046,cg08206881,
ENSG00000222047,cg24119045,
ENSG00000223443,cg11882252,
ENSG00000223547,cg20211463,
ENSG00000223572,cg00979260,
ENSG00000223614,cg00573857,
ENSG00000223638,cg10308673,
ENSG00000223705,cg22665696,
ENSG00000223839,cg10953487,
ENSG00000223865,cg07959747,
ENSG00000224124,cg24310780,
ENSG00000224227,cg25772827,
ENSG00000224557,cg25682080,
ENSG00000224659,cg14833626,
ENSG00000224786,cg02102424,
ENSG00000224940,cg15690342,
ENSG00000224982,cg07299736,
ENSG00000225217,cg23252261,
ENSG00000225362,cg01323049,
ENSG00000225383,cg22646393,
ENSG00000225391,cg22879282,
ENSG00000225447,cg14753321,
ENSG00000225465,cg11785652,
ENSG00000225556,cg12364994,
ENSG00000225614,cg10243398,
ENSG00000225697,cg03899643,
ENSG00000225725,cg19543867,
ENSG00000225766,cg16214653,
ENSG00000225781,cg20438687,
ENSG00000225899,cg20884362,
ENSG00000225950,cg02812207,
ENSG00000225968,cg10159951,
ENSG00000225978,cg19702397,
ENSG00000226259,cg05337681,
ENSG00000226288,cg07231955,
ENSG00000226306,cg13070366,
ENSG00000226372,cg26658728,
ENSG00000226397,cg14228238,
ENSG00000226516,cg15997906,
ENSG00000226650,cg21737039,
ENSG00000226711,cg24546463,
ENSG00000226746,cg07676361,
ENSG00000226784,cg09929187,
ENSG00000226823,cg07162257,
ENSG00000226941,cg14848450,
ENSG00000226979,cg06131630,
ENSG00000227051,cg04125350,
ENSG00000227057,cg04060317,
ENSG00000227124,cg27217253,
ENSG00000227232,cg15985157,
ENSG00000227418,cg14299940,
ENSG00000227471,cg11281641,
ENSG00000227488,cg22604123,
ENSG00000227500,cg17024258,
ENSG00000227507,cg17024257,
ENSG00000227802,cg17180386,
ENSG00000227888,cg14725952,
ENSG00000228049,cg24720571,
ENSG00000228223,cg19541916,
ENSG00000228252,cg15564444,
ENSG00000228278,cg10363661,
ENSG00000228567,cg23670055,
ENSG00000228607,cg07235253,
ENSG00000228623,cg10193763,
ENSG00000228630,cg10791926,
ENSG00000228696,cg16450097,
ENSG00000228716,cg13138155,
ENSG00000228741,cg20140333,
ENSG00000228789,cg02378269,
ENSG00000228836,cg10667877,
ENSG00000228927,cg00346326,
ENSG00000229035,cg18420512,
ENSG00000229183,cg16509658,
ENSG00000229236,cg23052020,
ENSG00000229266,cg14802097,
ENSG00000229314,cg19816930,
ENSG00000229391,cg06923531,
ENSG00000229415,cg23305408,
ENSG00000229453,cg25961952,
ENSG00000229474,cg21621906,
ENSG00000229544,cg27477067,
ENSG00000229585,cg04088969,
ENSG00000229590,cg03297783,
ENSG00000229676,cg04673590,
ENSG00000229715,cg17105609,
ENSG00000229754,cg14470895,
ENSG00000229807,cg16810605,
ENSG00000229809,cg23507802,
ENSG00000229847,cg25087341,
ENSG00000229859,cg21475402,
ENSG00000229972,cg14671764,
ENSG00000229988,cg17202854,
ENSG00000230223,cg26211800,
ENSG00000230267,cg13795116,
ENSG00000230301,cg02763536,
ENSG00000230359,cg07910986,
ENSG00000230366,cg02567119,
ENSG00000230444,cg18821485,
ENSG00000230522,cg26986629,
ENSG00000230657,cg17963461,
ENSG00000230666,cg25858132,
ENSG00000231133,cg11455444,
ENSG00000231213,cg01486814,
ENSG00000231322,cg10878114,
ENSG00000231436,cg03431079,
ENSG00000231527,cg03876150,
ENSG00000231607,cg09726726,
ENSG00000231738,cg02512505,
ENSG00000231852,cg18633154,
ENSG00000231861,cg27208903,
ENSG00000231887,cg05268155,
ENSG00000232416,cg19717640,
ENSG00000232423,cg18329931,
ENSG00000232629,cg26005578,
ENSG00000232810,cg00282249,
ENSG00000232818,cg00401972,
ENSG00000233013,cg21124497,
ENSG00000233041,cg16529268,
ENSG00000233316,cg14516948,
ENSG00000233608,cg21282054,
ENSG00000233670,cg25252561,
ENSG00000233701,cg16510548,
ENSG00000233718,cg07718903,
ENSG00000233803,cg08657939,
ENSG00000233917,cg18244817,
ENSG00000233927,cg01357429,
ENSG00000233932,cg13115952,
ENSG00000233954,cg10223827,
ENSG00000234043,cg08263071,
ENSG00000234068,cg00404838,
ENSG00000234118,cg09579310,
ENSG00000234186,cg08380556,
ENSG00000234224,cg07850418,
ENSG00000234284,cg01909856,
ENSG00000234414,cg18530551,
ENSG00000234498,cg27292588,
ENSG00000234511,cg03330678,
ENSG00000234515,cg25761326,
ENSG00000234616,cg17296166,
ENSG00000234745,cg18014624,
ENSG00000234776,cg06421774,
ENSG00000234883,cg04687437,
ENSG00000234906,cg13733615,
ENSG00000235194,cg06129556,
ENSG00000235436,cg14710465,
ENSG00000235568,cg27313642,
ENSG00000235631,cg25783892,
ENSG00000235700,cg25336579,
ENSG00000235711,cg24354924,
ENSG00000235718,cg12356890,
ENSG00000235750,cg08486575,
ENSG00000235821,cg01924596,
ENSG00000235863,cg08509383,
ENSG00000235947,cg09829636,
ENSG00000235961,cg02809707,
ENSG00000236027,cg21588838,
ENSG00000236279,cg23170850,
ENSG00000236311,cg14416371,
ENSG00000236320,cg05474605,
ENSG00000236334,cg27608999,
ENSG00000236362,cg08761396,
ENSG00000236409,cg09302031,
ENSG00000236446,cg26681847,
ENSG00000236609,cg14250130,
ENSG00000236637,cg13656404,
ENSG00000236699,cg22237345,
ENSG00000236824,cg18588934,
ENSG00000236969,cg20678442,
ENSG00000236981,cg16708465,
ENSG00000237136,cg20664638,
ENSG00000237190,cg01762070,
ENSG00000237247,cg10773698,
ENSG00000237289,cg01957900,
ENSG00000237388,cg10982861,
ENSG00000237413,cg20685897,
ENSG00000237438,cg06247837,
ENSG00000237440,cg09477895,
ENSG00000237441,cg14309307,
ENSG00000237515,cg13885243,
ENSG00000237517,cg16372625,
